CONTID,CONTRACT,COMREF,CONTAMOUNT,PAYAMOUNT,PREAMOUNT,PAYPREAMOUNT,CONTBEGIN,CONTEND,BENCUST,DATA
5,739541001,012.08.13.00489,35477110.5,30290916.2,0,0.0,20130707,20211230,ԳԱԶՊՐՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
5,739542001,0291220,52707882.0,52707881.6,0,0.0,20190429,20211230,ՀԱՅԱՍՏԱՆԻ ԷԼԵԿՏՐԱԿԱՆ ՑԱՆՑԵՐ ՓԲԸ,20211220
6,739540001,4-12-10,10163520.0,10163520.0,0,0.0,20170130,20211230,ՎԵՈԼԻԱ ՋՈՒՐ ՓԲԸ,20211220
6,747777001,ՀՀ ԱԺ ԳՀԾՁԲ-21/1,67497000.0,61872250.0,0,0.0,20201230,20211230,ՔԼԻՆԵՐՍ ՍՊԸ,20211220
6,794007001,ՀՀ ԱԺ ԳՀԾՁԲ-21/8,112000.0,84000.0,0,0.0,20210120,20211230,ԵՐՄԻՔ ՍՊԸ,20211220
7,727211001,10495648,3887114.0,3845272.0,0,0.0,20130305,20211230,ՄՏՍ ՀԱՅԱՍՏԱՆ ՓԲԸ,20211220
7,747778001,ԱԺ-ԲԸԱՀԾՁԲ-ՅՈՒՔՈՄ/2013,6897950.0,6330390.1,0,0.0,20131113,20211230,ՅՈՒՔՈՄ ՓԲԸ,20211220
7,757017001,ARM-C-158/15,311040.0,311040.0,0,0.0,20150525,20211230,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
7,757018001,112759246,1500000.0,1474120.7,0,0.0,20130722,20211230,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
7,774988001,ՀՀ ԱԺ ԳՀԾՁԲ-21/2.,500000.0,409090.4,0,0.0,20211230,20211230,Արփինետ ՍՊԸ,20211220
7,793711001,PD-146-02-21,282775.0,282775.0,0,0.0,20210219,20211230,ՀԱՅՓՈՍՏ ՓԲԸ,20211220
7,816776001,ՀՀ ԱԺ ԳՀԾՁԲ-21/12,783000.0,696000.0,0,0.0,20210322,20211231,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20211220
8,799124001,ՀՀ ԱԺ ՄԱԾՁԲ-21/5,2232000.0,2232000.0,0,0.0,20210121,20211231,ՌՈՍԳՈՍՍՏՐԱԽ-ԱՐՄԵՆԻԱ ԱՓԲԸ,20211220
10,805138001,ՀՀ ԱԺ ԳՀԾՁԲ-21/5 ԳՍ,130000.0,120432.0,0,0.0,20210118,20211230,ԳԵՎՈՐԳ ՍԻՄՈՆՅԱՆ ԱՁ,20211220
10,834925001,ՀՀ ԱԺ ԳՀԾՁԲ-21/5 ԿՍ,70000.0,53200.0,0,0.0,20210118,20211230,Կրթարան Սոնա ՍՊԸ,20211220
11,765281001,ՀՀ ԱԺ ՄԱԾՁԲ-21/2,2016000.0,2016000.0,0,0.0,20201230,20211230,ՎԻ ԻՔՍ ՍՈՖԹ ՍՊԸ,20211220
11,772753001,ՀՀ ԱԺ ՄԱԾՁԲ-21/1,4429800.0,4060650.0,0,0.0,20201228,20211230,ՀԱՅԿԱԿԱՆ ԾՐԱԳՐԵՐ ՍՊԸ,20211220
12,784866001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/9,51676.0,51676.0,0,0.0,20210322,20211230,ԲՈՒԿԻՆԻՍՏ ՍՊԸ,20211220
12,786260001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/7,651200.0,358600.0,0,0.0,20210125,20211230,ԲԼԻՑ-ՄԵԴԻԱ ՍՊԸ,20211220
12,816843001,ՀՀ ԱԺ ԳՀԾՁԲ-21/14,600000.0,525000.0,0,0.0,20210322,20211230,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20211220
13,797912001,ՀՀ ԱԺ ԳՀԾՁԲ-20/23,7680000.0,7680000.0,0,0.0,20201201,20211230,Բի-Դի-Օ Արմենիա ՓԲԸ,20211220
13,859124001,ՀՀ ԱԺ ԳՀԾՁԲ-21/17,2280000.0,2280000.0,0,0.0,20211006,20211230,Բի-Դի-Օ Արմենիա ՓԲԸ,20211220
14,816940001,ՀՀ ԱԺ ԳՀԾՁԲ-21/7ՍԳ,126000.0,83294.40000000001,0,0.0,20210119,20211230,Սիլվեռ Գլաս ՍՊԸ,20211220
14,819665001,ՀՀ ԱԺ ԳՀԾՁԲ-21/13,396998.4,90090.0,0,0.0,20210324,20211230,ԱԼԵՔՍԱՆԴՐ-Մ ՍՊԸ,20211220
17,784346001,ՀՀ ԱԺ ԳՀԾՁԲ-21/4,4320000.0,3240000.0,0,0.0,20201228,20211230,ՌՈՒՄՈՐՍ ՍՊԸ,20211220
17,812609001,ՀՀ ԱԺ ԳՀԾՁԲ-21/11,240000.0,240000.0,0,0.0,20210304,20211230,"ՏԵԽՆԻԿԱԿԱՆ ՓՈՐՁԱՔՆՆՈՒԹՅՈՒՆՆԵՐԻ ԿԵՆՏ
ՐՈՆ ՍՊԸ",20211220
18,773369001,ՀՀ ԱԺ ԳՀԱՇՁԲ-20/10,24077342.0,24077342.0,0,0.0,20201001,20211230,ՀԻՊԵՐՆՈՎԱ ՍՊԸ,20211220
18,813466001,ՀՀ ԱԺ ԳՀԾՁԲ-20/22,2700000.0,2700000.0,0,0.0,20201030,20211230,Ջի ԷՄ ԲԻ Գրուպ ՍՊԸ,20211220
18,847460001,ՀՀ ԱԺ ԳՀԱՇՁԲ-21/1,12000000.0,4679340.0,0,0.0,20211008,20211230,Հիպերնովա ՍՊԸ,20211220
19,780273001,ՀՀ ԱԺ ԳՀԾՁԲ-21/9 ԳԱՌՍԵ,1700000.0,932238.0,0,0.0,20210217,20211230,ԳԱՐԱՆՏՍԵՐՎԻՍ ՍՊԸ,20211220
19,804276001,ՀՀ ԱԺ ԳՀԾՁԲ-21/9 ՖԼԵՇ,8450000.0,4948373.7,0,0.0,20210217,20211230,ՖԼԵՇ ՄՈՏՈՐՍ ՍՊԸ,20211220
19,807315001,ՀՀ ԱԺ ՄԱԾՁԲ-21/20,1000000.0,241488.4,0,0.0,20210305,20211230,Եուրոմոթորս ՓԲԸ,20211220
19,809100001,ՀՀ ԱԺ ՄԱԾՁԲ-21/11,700000.0,211840.0,0,0.0,20210202,20211230,ՏՈՅՈՏԱ ԵՐԵՎԱՆ ՍՊԸ,20211220
19,814769001,ՀՀ ԱԺ ԳՀԾՁԲ-21/9 ԿՀԳ,650000.0,645558.8,0,0.0,20210217,20211230,Կարհագառ ՍՊԸ,20211220
19,839899001,ՀՀ ԱԺ ԳՀԾՁԲ-21/9 ՄԲՌ,1500000.0,15272.0,0,0.0,20210217,20211230,Մ ԲԻ Ռ ՍՊԸ,20211220
20,774987001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/6 ՄԾ,274500.0,274500.0,0,0.0,20210222,20211230,ՄԵԾ ԾԻԱԾԱՆ  ՍՊԸ,20211220
20,798608001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/11 Պ,352320.0,352320.0,0,0.0,20210428,20211230,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20211220
20,798609001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/12 ԱՌ,4000.0,4000.0,0,0.0,20210423,20211230,ԱՌԷԱ ՊԱՊԻՐՈՒՍ ՍՊԸ,20211220
20,799989001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/12 ԱԶ,12600.0,12600.0,0,0.0,20210423,20211230,ԱԶՈՒՌ ՍՊԸ,20211220
20,804764001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/12 ՄՄ,453900.0,453900.0,0,0.0,20210423,20211230,ՄԱՅ ՄԱՐԿԵՏ ՍՊԸ,20211220
20,805946001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/15 ՍՏ,184320.0,184320.0,0,0.0,20210527,20211230,ՍՏԱՐՏ ԿՈՊԻ ԳՐՈՒՊ ՍՊԸ,20211220
20,807313001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/18,60000.0,60000.0,0,0.0,20210514,20211230,ԹՐԵՅԴ ԱՐԹ ՍՊԸ,20211220
20,807314001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/12 ՄԱ,1500.0,1500.0,0,0.0,20210423,20211230,Մուշեղ Ավետիսյան ԱՁ,20211220
20,808718001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/15 Պ,569520.0,569520.0,0,0.0,20210602,20211230,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20211220
20,812879001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/21,195000.0,195000.0,0,0.0,20210621,20211230,ՆԵՊԱ ՍՊԸ,20211220
20,823956001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/23,719400.0,719400.0,0,0.0,20210719,20211230,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20211220
20,860167001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-21/15 Պ,432204.0,0.0,0,0.0,20211203,20211230,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20211220
22,772704001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/3,6640000.0,6640000.0,0,0.0,20201201,20211230,ՖԼԵՇ ՍՊԸ,20211220
22,772752001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/2,34560000.0,34560000.0,0,0.0,20201201,20211230,ՍԻՓԻԷՍ ՕԻԼ ՍՊԸ,20211220
23,752111001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/5,2411784.0,2299750.0,0,0.0,20210111,20211230,ՖՐԵՅԱ ԷՆԴ ՍՈՆ ՍՊԸ,20211220
23,780050001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/6 ԷՍ,1595000.0,1595000.0,0,0.0,20210224,20211230,ԷՍԴԻԷՄ ՍՊԸ,20211220
23,780051001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/6 ԲՊ,1026900.0,1026897.2,0,0.0,20210218,20211230,ԲԻԳ ՊԼԱՍՏ ՍՊԸ,20211220
23,784865001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/10 ԲՖ,88000.0,88000.0,0,0.0,20210329,20211230,ԲԻՖ ՍՊԸ,20211220
23,788692001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/6 ՍԹ,182400.0,182400.0,0,0.0,20210301,20211230,ՍՈՖԹ ԹՐԵՅԴ ՍՊԸ,20211220
23,788693001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/10 ՆՔ,216000.0,216000.0,0,0.0,20210329,20211230,ՆՈՐ ՔԼԻՆԻՆԳ ԱՆԴ ԿՈՍՄԵՏԻԿՍ ՍՊԸ,20211220
23,791004001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/10 ԳՄ,546000.0,546000.0,0,0.0,20210330,20211230,ԳԵՎՈՐԳ ՄՈՒՐԱԴՅԱՆ ԱՁ,20211220
23,795506001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/10 ԴՔ,269700.0,269700.0,0,0.0,20210329,20211230,Դ-ՔՈՄՓԱՆԻ ՍՊԸ,20211220
23,801768001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/6 ՕՊ,1499992.0,923071.9,0,0.0,20210225,20211230,ՕՊՏՇԻՆ ՍՊԸ,20211220
23,834853001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/17,155250.0,155250.0,0,0.0,20210503,20211230,Տոդոս-Ակա ՍՊԸ,20211220
23,834946001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/18 ՏԱ,17100.0,17100.0,0,0.0,20210527,20211230,Տոդոս-Ակա ՍՊԸ,20211220
24,788692001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/6 ՍԹ,126000.0,126000.0,0,0.0,20210301,20211230,ՍՈՖԹ ԹՐԵՅԴ ՍՊԸ,20211220
24,797819001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/11 ԷՍԷ,51700.0,51700.0,0,0.0,20210427,20211230,ԷՄՍԻԷՍ ԿՈՎԿԱՍ ՍՊԸ,20211220
24,798482001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/13 ՔՊ,126000.0,126000.0,0,0.0,20210427,20211230,ՔՈՄՊ ՊՐՈ ՍՊԸ,20211220
24,802121001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/11 Կ,381000.0,381000.0,0,0.0,20210428,20211230,ԿՈՄՊԳԱՐԱՆՏ ՍՊԸ,20211220
24,814775001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/11 Մ,244479.8,244479.8,0,0.0,20210512,20211230,Մովսեսյան ՍՊԸ,20211220
24,822267001,ՀՀ ԱԺ ՄԱԱՊՁԲ-21/1,88000.0,88000.0,0,0.0,20210405,20211230,«Խաս-Խազ» ՍՊԸ,20211220
24,834853001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/17,83200.0,83200.0,0,0.0,20210503,20211230,Տոդոս-Ակա ՍՊԸ,20211220
24,834946001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/18 ՏԱ,171000.0,171000.0,0,0.0,20210527,20211230,Տոդոս-Ակա ՍՊԸ,20211220
24,837566001,ՀՀ ԱԺ ԳՀԱՊՁԲ-21/24Մ.,48400.0,48400.0,0,0.0,20210728,20211230,Մովսեսյան ՍՊԸ,20211220
24,848515001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-21/11-1,237600.0,237600.0,0,0.0,20211104,20211230,Ֆասթ Բիլդ ՍՊԸ,20211220
24,852533001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-21/9-1,98000.0,98000.0,0,0.0,20211102,20211230,Մովսեսյան ՍՊԸ,20211220
24,854466001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-21/10-1,223200.0,223200.0,0,0.0,20211118,20211230,ՔՈՄՓ ՊՐՈ,20211220
24,857452001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-21/11-1Տ,477600.0,477600.0,0,0.0,20211118,20211230,Տոդոս-Ակա ՍՊԸ,20211220
24,858959001,ՀՀ ԱԺ ԷԱՃԱՊՁԲ-21/10-1V,480240.0,480240.0,0,0.0,20211123,20211230,Վանդիստ ՍՊԸ,20211220
31,731464001,,2000000.0,1887265.2,0,0.0,20190121,20211220,-Հայաստանի Էլեկտրական ցանցեր- ՓԲԸ,20211220
31,731465001,,628000.0,628000.0,0,0.0,20090826,20211220,Վարդանանց Բիզնես Կենտրոն ՍՊԸ,20211220
32,858876001,,60000.0,60000.0,0,0.0,20210930,20211220,Ա/Ձ Մհեր Զաքարյան Մեխակի,20211220
33,734084001,,718800.0,718790.4,0,0.0,20210114,20211220,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
33,734085001,,3000000.0,2697031.6,0,0.0,20140930,20211220,--ՅՈՒՔՈՄ-- ՍՊԸ,20211220
33,734466001,,500000.0,374745.4,0,0.0,20130715,20211220,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
33,734467001,,250000.0,197679.0,0,0.0,20140131,20211220,ՄՏՍ Հայաստան ՓԲԸ,20211220
33,740708001,,12000.0,12000.0,0,0.0,20210122,20211220,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20211220
33,740709001,,200000.0,103000.0,0,0.0,20140421,20211220,-Հայփոստ-ՓԲԸ,20211220
33,744571001,,201000.0,201000.0,0,0.0,20210122,20211220,ՋԻԷՆՍԻ-ԱԼՖԱ ՓԲԸ,20211220
34,734083001,,354000.0,354000.0,0,0.0,20210118,20211220,-ԻՆԳՈԱՐՄԵՆԻԱ- ԱՓԲԸ,20211220
35,736743001,,6794664.0,6794664.0,0,0.0,20170912,20211220,Արթուր Մանուկի Զաքարյան,20211220
35,736744001,,22068000.0,22068000.0,0,0.0,20090826,20211225,Վարդանանց Բիզնես Կենտրոն ՍՊԸ,20211220
35,744572001,,4224000.0,4224000.0,0,0.0,20200206,20211220,Խաչիկ Հակոբի Զաքարյան,20211220
37,744570001,,456000.0,456000.0,0,0.0,20210126,20211220,ԼԻՆԿ ՍՊԸ,20211220
37,755122001,,1200000.0,1000000.0,0,0.0,20210204,20211220,-ԼՍՈՖՏ- ՍՊԸ,20211220
37,755123001,,600000.0,450000.0,0,0.0,20210204,20211220,-ԼՍՈՖՏ- ՍՊԸ,20211220
37,761229001,,90000.0,90000.0,0,0.0,20210209,20211220,Լիդեր Պրոֆի,20211220
37,768065001,,621800.0,464880.0,0,0.0,20210305,20211220,ԱՁ Մանվել Ջալավյան,20211220
37,811948001,,1599600.0,1599600.0,0,0.0,20210625,20211220,Էյչ Գրուպ ՍՊԸ,20211220
38,744569001,,360000.0,360000.0,0,0.0,20210127,20211220,Ռումորս ՍՊԸ,20211220
38,854190001,,49920.0,49920.0,0,0.0,20211110,20211220,Աստղիկ Գրատուն ՍՊԸ,20211220
41,734082001,,420000.0,420000.0,0,0.0,20141001,20211220,ՀՀՈ ՊՊԳՎ կենտրոնական պահպանության,20211220
41,842267001,,252800.0,252800.0,0,0.0,20211005,20211220,Բեստվոռկ,20211220
41,853221001,,199900.0,199900.0,0,0.0,20211125,20211220,ՄԱՏԵՆԱԳԻՐ ՍՊԸ,20211220
42,755124001,,50000.0,49810.0,0,0.0,20210209,20211220,ՏՈՅՈՏԱ ԵՐԵՎԱՆ ՍՊԸ,20211220
42,761667001,,200000.0,187687.0,0,0.0,20210218,20211220,Ա/Ձ Մեսրոպ Վիգենի Աղազարյան,20211220
42,768064001,,2340000.0,1752470.5,0,0.0,20210301,20211220,ԷԼԻՏ ԷՍՎԵ ՍՊԸ,20211220
43,774040001,,249000.0,249000.0,0,0.0,20210309,20211220,-ՎԱՆԴԻՍՏ- ՍՊԸ,20211220
43,799418001,,133350.0,133350.0,0,0.0,20210520,20211220,Մայ Մարկետ,20211220
43,800817001,,73700.0,73700.0,0,0.0,20210514,20211220,-ԱՌԷԱ ՊԱՊԻՐՈՒՍ- ՍՊԸ,20211220
43,802747001,,436200.0,436200.0,0,0.0,20210521,20211220,ՊԱՏՐՈՆ ՌՄ ՍՊԸ,20211220
43,802748001,,686740.0,686740.0,0,0.0,20210520,20211220,Սմարթլայն ՍՊԸ,20211220
43,805486001,,30000.0,30000.0,0,0.0,20210614,20211220,-ՄԱՎԱԼԵՏԱ-ՍՊԸ,20211220
43,805487001,,26100.0,26100.0,0,0.0,20210603,20211220,Շուշան Տեխնիկս ՍՊԸ,20211220
43,842268001,,389300.0,389300.0,0,0.0,20211015,20211220,--Սմարթլայն-- ՍՊԸ,20211220
43,843553001,,32000.0,32000.0,0,0.0,20211027,20211220,Մովսեսյան ՍՊԸ,20211220
43,843554001,,150300.0,150300.0,0,0.0,20211027,20211220,Դ-Քոմփանի,20211220
43,845019001,,38000.0,38000.0,0,0.0,20211105,20211220,Ակտիս ՍՊԸ,20211220
43,845020001,,84000.0,84000.0,0,0.0,20211022,20211220,|`Սոֆոն|` ՍՊԸ,20211220
43,845867001,,117000.0,117000.0,0,0.0,20211027,20211220,Ինոթեք ՍՊԸ,20211220
43,845868001,,285000.0,285000.0,0,0.0,20211027,20211220,ԿՈՄՊԳԱՐԱՆՏ ՍՊԸ,20211220
43,850428001,,296000.0,296000.0,0,0.0,20211122,20211220,-Կարեն Ալոյան Էդուարդի- ԱՁ,20211220
44,761227001,,7938000.0,7938000.0,0,0.0,20210218,20211220,ՍԻՓԻԷՍ ՕԻԼ Սահմանափակ պատասխանատվու,20211220
44,761228001,,423000.0,423000.0,0,0.0,20210217,20211220,Արպանիվ ՍՊԸ,20211220
44,827982001,,63000.0,63000.0,0,0.0,20210914,20211220,-Արպանիվ-ՍՊԸ,20211220
45,781156001,,130000.0,130000.0,0,0.0,20210402,20211220,ԷՄՏԻ ԳՐՈՒՊ ՍՊԸ,20211220
45,811947001,,547440.0,547440.0,0,0.0,20210706,20211220,Նար-Առ ՍՊԸ,20211220
45,826428001,կենցաղային նյութեր,772920.0,772920.0,0,0.0,20210902,20211220,Գագա Էլեկտրիքս ՍՊԸ,20211220
50,725767001,0317892,26088000.0,23965743.6,0,0.0,20211217,20211231,-ՀԷՑ- ՓԲԸ,20211220
50,725768001,012.03.19.049002,21799200.0,20366377.8,0,0.0,20211112,20211230,Գազպրոմ Արմենիա ՓԲԸ,20211220
50,777258001,0317892-1,110000.0,110000.0,110000,110000.0,20210319,20211230,Հայաստանի Էլեկտրական ցանցեր  ՓԲԸ,20211220
51,725732001,4-10-8,5130000.0,3608100.0,0,0.0,20211209,20211230,Վեոլիա Ջուր ՓԲԸ,20211220
51,725766001,ՀՆԱ-ՄԱ-ԾՁԲ-21/12,330000.0,300000.0,0,0.0,20210126,20211230,ԵրՄիք ՍՊԸ,20211220
51,804620001,Բ9195053656,30000.0,30000.0,0,0.0,20210607,20211230,Կոմունալ Սերվիս  ՍՊԸ,20211220
52,725769001,112758332,4100400.0,2852800.9,0,0.0,20151001,20211230,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
52,725770001,113304184,1500000.0,1270607.5,0,0.0,20181017,20211230,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
52,734344001,ՀՆԱ-ՄԱ-ԾՁԲ-21/13,810000.0,497450.7,0,0.0,20210118,20211230,Յուքոմ ՓԲԸ,20211220
52,734345001,ՀՆԱ-ՄԱ-ԾՁԲ-21/11,402000.0,314500.0,0,0.0,20210118,20211230,ՅՈՒՔՈՄ ՍՊԸ,20211220
52,734346001,ՀՆԱ-ԳՀԾՁԲ-21/01,495000.0,453750.0,0,0.0,20201228,20211230,ՏԵԼԵԿՈՄ ԱՐՄԵՆԻԱ ՓԲԸ,20211220
52,741820001,Ա7454246469,13590.0,13590.0,0,0.0,20210118,20211230,ՀԱՅՓՈՍՏ ՓԲԸ,20211220
52,745011001,PD-48-01-21,600000.0,332160.0,0,0.0,20210119,20211230,ՀԱՅՓՈՍՏ ՓԲԸ,20211220
52,745506001,ՀՆԱ-ՄԱ-ԾՁԲ-21/10,720000.0,660000.0,0,0.0,20210118,20211230,ՎԻ ԻՔՍ ՍՈՖԹ ՍՊԸ,20211220
52,753112001,ՀՆԱ-ՄԱ-ԾՁԲ-21/14,739200.0,672000.0,0,0.0,20210129,20211230,Լոկատոր ՓԲԸ,20211220
53,754169001,ՀՆԱ-ՄԱ-ԾՁԲ-21/18,748000.0,748000.0,0,0.0,20210122,20211230,Արմենիա Ինշուրանս ԱՍՊԸ,20211220
54,781412001,ՀՆԱ-ՄԱ-ԾՁԲ-21/38,225000.0,225000.0,0,0.0,20210402,20211230,Ռիվիստա ՍՊԸ,20211220
54,797050001,ՀՆԱ-ՄԱ-ԾՁԲ-21/49,40000.0,40000.0,0,0.0,20210422,20211230,Շին Տեխնիքս ՍՊԸ,20211220
54,811317001,Բ2272047815,21200.0,21200.0,0,0.0,20210625,20211230,Շին Տեխնիքս ՍՊԸ,20211220
54,849360001,Ա6731323229,26400.0,26400.0,0,0.0,20211115,20211230,ԱՐՄԿՐԱՆ ՍՊԸ,20211220
56,858305001,ՀՆԱ-ՄԱ-ԾՁԲ-21/113,199920.0,0.0,0,0.0,20211215,20211230,ՀԱՅԱՍՏԱՆԻ ԱԶԳԱՅԻՆ ԱՐԽԻՎ ՊՈԱԿ,20211220
57,745507001,ՀՆԱ-ՄԱ-ԾՁԲ-21/09,3034800.0,2781900.0,0,0.0,20210125,20211230,Հայկական Ծրագրեր ՍՊԸ,20211220
57,814381001,Բ7124572063,30000.0,30000.0,0,0.0,20210714,20211230,Լիդեր Պրոֆի ՍՊԸ,20211220
58,858307001,ՀՆԱ-ԷԱՃԾՁԲ-21/98,15000.0,0.0,0,0.0,20211215,20211230,ՓՐՈՄՈՈՒՇՆ ՍՊԸ,20211220
59,736742001,ՀՆԱ-ԳՀԱՊՁԲ-21/02,764400.0,454500.0,0,0.0,20201225,20211230,ՀՀ մամուլի տարածման գործակալություն,20211220
59,746144001,ՀՆԱ-ԳՀԾՁԲ-21/03-2,720000.0,660000.0,0,0.0,20210127,20211230,ՄԵԴԻԱՄԱՔՍ ՄԵԴԻԱ ՔՈՄՓԱՆԻ ՍՊԸ,20211220
59,746145001,ՀՆԱ-ԳՀԾՁԲ-21/03-1,720000.0,660000.0,0,0.0,20210126,20211230,Ռումորս ՍՊԸ,20211220
59,753113001,ՀՆԱ-ՄԱ-ԾՁԲ-21/15,720000.0,660000.0,0,0.0,20210129,20211230,ՍՊՌՈՒՏ ՍՊԸ,20211220
59,757016001,ՀՆԱ-ԳՀԱՇՁԲ-20/125-1,1740000.0,1740000.0,0,0.0,20201223,20211230,Պրինտ Բոքս ՍՊԸ,20211220
59,831772001,ՀՆԱ-ԷԱՃԱՇՁԲ-21/89-1,143200.0,143200.0,0,0.0,20210930,20211230,ԴԵԼՅՈՒՔՍ ՊՐԻՆՏ ՍՊԸ,20211220
59,848498001,ՀՆԱ-ՄԱ-ԾՁԲ-21/107,216000.0,0.0,0,0.0,20211123,20211230,ԷՅՋԻ ՖՈՏՈ- ՍՊԸ,20211220
59,849787001,ՀՆԱ-ՄԱ-ԾՁԲ-21/106,240000.0,0.0,0,0.0,20211126,20211230,ՄԱՍՏԵՐ ԴԻԶԱՅՆ  ՍՊԸ,20211220
60,812494001,ՀՆԱ-ՄԱ-ԾՁԲ-21/75,400000.0,400000.0,0,0.0,20210708,20211230,Երեւաննախագիծ ՓԲԸ,20211220
61,753797001,ՀՆԱ-ԳՀԾՁԲ-20/21,23750000.0,23750000.0,0,0.0,20200402,20211230,ԲԻ Էլ Գրուպ ՍՊԸ,20211220
61,773397001,ՀՆԱ-ԳՀԾՁԲ-21/20,248000.0,59000.0,0,0.0,20210317,20211230,Ալեքսանդր-Մ ՍՊԸ,20211220
61,829592001,ՀՆԱ-ԳՀԾՁԲ-21/86,4910000.0,2455000.0,0,0.0,20210925,20211230,Բի Էլ Գրուպ ՍՊԸ,20211220
63,773393001,ՀՆԱ-ՄԱ-ԾՁԲ-21/31,500000.0,494000.0,0,0.0,20210309,20211230,Էկոսենս ՍՊԸ,20211220
63,838750001,ՀՆԱ-ՄԱ-ԾՁԲ-21/96,200000.0,200000.0,0,0.0,20211019,20211225,Էկոսենս ՍՊԸ,20211220
63,847633001,ՀՆԱ-ՄԱ-ԾՁԲ-21/105,250000.0,0.0,0,0.0,20211117,20211230,Էկոսենս ՍՊԸ,20211220
64,854469001,ՀՆԱ-ՄԱ-ԾՁԲ-21/109,100000.0,0.0,0,0.0,20211201,20211230,ԱՁ Արտաշես Միլիտոնյան,20211220
65,749697001,ՀՆԱ-ԳՀԾՁԲ-21/07-3,1100000.0,758658.2000000001,0,0.0,20211203,20211230,ԷԼ ԹԻ ՄՈՏՈՐՍ,20211220
65,749699001,ՀՆԱ-ԳՀԾՁԲ-21/07-2,1300000.0,1078340.7,0,0.0,20210202,20211230,Կարհագառ ՍՊԸ,20211220
65,749701001,ՀՆԱ-ԳՀԾՁԲ-21/07-4,800000.0,790505.0,0,0.0,20210202,20211230,Գարանտսերվիս ՍՊԸ,20211220
65,753401001,ՀՆԱ-ԳՀԾՁԲ-21/07-1,2640000.0,2118107.8,0,0.0,20211203,20211230,Ֆլեշ Մոտորս ՍՊԸ,20211220
65,756328001,ՀՆԱ-ՄԱ-ԾՁԲ-21/19,399000.0,398601.0,0,0.0,20210211,20211230,Ա/Ձ Արմեն Սաֆարյան,20211220
65,763892001,ՀՆԱ-ՄԱ-ԾՁԲ-21/30,80000.0,80000.0,0,0.0,20210218,20211230,Ա/Ձ ՍՅՈՒԶԱՆՆԱ ԹՈՎՄԱՍՅԱՆ,20211220
